time,APlasma,[APlasma]
0.0,0.0,0.0
0.041666666666666664,0.005886086025248718,0.002292089573694983
0.08333333333333333,0.004903403951524832,0.0019094252147682366
0.125,0.003972331168999645,0.0015468579318534442
0.16666666666666666,0.0032147545250205507,0.0012518514505531738
0.20833333333333334,0.002601558361634074,0.0010130678978325833
0.25,0.002105322877357236,0.0008198297809023506
0.2916666666666667,0.0017037419747963397,0.0006634509247649298
0.3333333333333333,0.0013787608264123883,0.0005369006333381574
0.375,0.0011157683757740536,0.0004344892429026689
0.4166666666666667,0.0009029405567222248,0.0003516123663248539
0.4583333333333333,0.0007307086906001845,0.00028454388263247064
0.5,0.0005913292813034258,0.00023026841172251784
0.5416666666666666,0.00047853586989893575,0.00018634574373011518
0.5833333333333334,0.00038725729640931057,0.00015080112788524557
0.625,0.0003133897018965922,0.00012203648827748917
0.6666666666666666,0.00025361202012549747,9.875857481522486e-05
0.7083333333333334,0.00020523666336415964,7.992081906704035e-05
0.75,0.00016608868919876037,6.467628084063876e-05
0.7916666666666666,0.00013440801573645495,5.2339569990831364e-05
0.8333333333333334,0.00010877028882000482,4.235603147196449e-05
0.875,8.80228434665121e-05,3.4276808203470445e-05
0.9166666666666666,7.123288037494085e-05,2.7738660582142075e-05
0.9583333333333334,5.7645527534127616e-05,2.244763533260421e-05
1.0,4.664990141722135e-05,1.816584946153479e-05
1.0416666666666667,0.005923838748921821,0.0023067907900785906
1.0833333333333333,0.004933954778276935,0.0019213219541576849
1.125,0.003997054483784479,0.0015564853908818068
1.1666666666666667,0.0032347619741937136,0.001259642513315309
1.2083333333333333,0.002617749479379378,0.0010193728502256145
1.25,0.002118425611951144,0.0008249320918812866
1.2916666666666667,0.001714345421484167,0.0006675799927897846
1.3333333333333333,0.0013873417131583488,0.0005402421001395438
1.375,0.001122712496821467,0.0004371933398837489
1.4166666666666667,0.0009085601177925655,0.00035380066892233856
1.4583333333333333,0.0007352563455733593,0.00028631477631361346
1.5,0.0005950094914643452,0.00023170151536773567
1.5416666666666667,0.00048151409645884026,0.00018750548927524933
1.5833333333333333,0.0003896674395964981,0.00015173965716374534
1.625,0.00031534012109600844,0.00012279599731152975
1.6666666666666667,0.0002551904066281334,9.937321130379026e-05
1.7083333333333333,0.0002065139831858917,8.041821775151546e-05
1.75,0.00016712236798892068,6.507880373400337e-05
1.7916666666666667,0.00013524435991437854,5.2665249187842105e-05
1.8333333333333333,0.00010944691529355271,4.261951530122769e-05
1.875,8.857026578293825e-05,3.448997888743701e-05
1.9166666666666667,7.167563065805267e-05,2.791107112852518e-05
1.9583333333333333,5.800358181608309e-05,2.2587064570125812e-05
2.0,4.693971953486564e-05,1.8278706983981947e-05
2.0416666666666665,0.0059240736333338005,0.002306882255971106
2.0833333333333335,0.004934144668939802,0.0019213958991198604
